PCON21CD,local-authority-code,percentage_overlap
E14000617,SCA,0.00030968628852539866
E14000618,CAN,1.0
E14000619,CAT,1.0
E14000620,CBD,1.0
E14000621,MRT,0.0006163553016337472
E14000621,STN,0.9993836446983663
E14000622,CAS,1.0
E14000623,EDE,0.023002741152440394
E14000623,MDE,0.30796997963112027
E14000623,TEI,0.4356759519343022
E14000623,WDE,0.23335132728213714
E14000624,ESK,0.3913216890746715
E14000624,IPS,0.23084779383253984
E14000624,MSU,0.37783051709278864
E14000625,BLA,0.21897586461815793
E14000625,CHA,0.7153908072208682
E14000625,HIN,0.06563332816097385
E14000626,MDW,0.6018875672292231
E14000626,TON,0.3981124327707769
E14000627,SKP,1.0
E14000628,CHL,1.0
E14000629,HMF,0.6108236584405976
E14000629,KEC,0.3886265795877915
E14000629,WSM,0.0005497619716108858
E14000630,CHT,1.0
E14000631,BUC,1.0
E14000632,CHS,1.0
E14000633,CHI,1.0
E14000634,RDB,0.24547459567697283
E14000634,WFT,0.7545254043230272
E14000635,WIL,1.0
E14000636,BNE,1.0
E14000637,CHO,1.0
E14000638,BPC,0.5732396958629701
E14000638,DST,0.42676030413702987
E14000639,CMD,4.472739698552213e-05
E14000639,LND,0.07212668904905813
E14000639,WSM,0.9278285835539564
E14000640,CHW,1.0
E14000641,DUR,1.0
E14000642,TEN,1.0
E14000643,NEL,0.7549169193328744
E14000643,NLN,0.24508308066712564
E14000644,COL,1.0
E14000645,KIR,1.0
E14000646,CHE,1.0
E14000647,CBD,1.0
E14000648,NNT,1.0
E14000649,COV,1.0
E14000650,COV,0.9995627922877472
E14000650,SOL,0.0004372077122527958
E14000651,COV,1.0
E14000652,CRW,1.0
E14000653,CHE,1.0
E14000654,CRY,1.0
E14000655,CRY,1.0
E14000656,CRY,1.0
E14000657,BDG,0.6350213209770357
E14000657,HAV,0.3649786790229643
E14000658,DAL,1.0
E14000659,DAR,0.9498768432077915
E14000659,SEV,0.050123156792208426
E14000660,NNT,0.0728595272530624
E14000660,WNT,0.9271404727469376
E14000661,SKP,0.32494761425077084
E14000661,TAM,0.6750523857492292
E14000662,DER,1.0
E14000663,DER,1.0
E14000664,AMB,0.10757252512958289
E14000664,DEB,0.8924274748704171
E14000665,WIL,1.0
E14000666,KIR,1.0
E14000667,DNC,1.0
E14000668,DNC,1.0
E14000669,DNC,1.0
E14000670,DOV,1.0
E14000671,DUD,1.0
E14000672,DUD,1.0
E14000673,LBH,0.6680483982523864
E14000673,SWK,0.3319516017476136
E14000674,EAL,1.0
E14000675,EAL,1.0
E14000676,EAL,1.0
E14000677,DUR,1.0
E14000678,EDE,0.8615409370489217
E14000678,EXE,0.1384590629510784
E14000679,NWM,1.0
E14000680,EHA,1.0
E14000681,REI,0.22610385450484863
E14000681,TAN,0.7738961454951514
E14000682,ADU,0.64263727083858
E14000682,WOT,0.35736272916142
E14000683,ERY,1.0
E14000684,EAS,0.9323130563786518
E14000684,WEA,0.0676869436213482
E14000685,EAT,1.0
E14000686,CHE,0.1764814222981801
E14000686,CHW,0.8235185777018199
E14000687,ENF,1.0
E14000688,CHW,1.0
E14000689,LDS,1.0
E14000690,GRE,1.0
E14000691,ENF,1.0
E14000692,ENF,1.0
E14000693,EPP,1.0
E14000694,EPS,0.7242553237067394
E14000694,MOL,0.13241529263424345
E14000694,REI,0.14332938365901718
E14000695,ERE,1.0
E14000696,BEX,0.5212171327227244
E14000696,GRE,0.4787828672772756
E14000697,ELM,1.0
E14000698,EXE,1.0
E14000699,FAR,1.0
E14000700,MAI,0.7083515219947133
E14000700,SWL,0.2916484780052867
E14000701,HNS,1.0
E14000702,SGC,1.0
E14000703,BNE,1.0
E14000704,ASF,0.04580762832220861
E14000704,SHE,0.9541923716777914
E14000705,FOE,0.9506309402387693
E14000705,TEW,0.04936905976123068
E14000706,FYL,0.9290503628976311
E14000706,PRE,0.07094963710236885
E14000707,ELI,0.02642880538886881
E14000707,WLI,0.9735711946111312
E14000708,KWL,0.20914441193555564
E14000708,LIV,0.7908555880644443
E14000709,GAT,1.0
E14000710,GED,1.0
E14000711,MDW,1.0
E14000712,GLO,1.0
E14000713,FAR,0.14397570300641782
E14000713,GOS,0.8560242969935822
E14000714,PTE,0.00029868092663477174
E14000714,SKE,0.9997013190733652
E14000715,GRA,1.0
E14000716,NEL,1.0
E14000717,GRY,1.0
E14000718,GRE,1.0
E14000719,GRT,0.8344980907281712
E14000719,WAE,0.1655019092718288
E14000720,HCK,1.0
E14000721,HCK,1.0
E14000722,DUD,0.5622713869900867
E14000722,SAW,0.43772861300991334
E14000723,CLD,1.0
E14000724,ERY,1.0
E14000725,HAL,1.0
E14000726,HMF,1.0
E14000727,BEN,0.2968299507020584
E14000727,CMD,0.7031700492979416
E14000728,HAO,0.4687878500156704
E14000728,OAD,0.5312121499843295
E14000729,EPP,0.10855943319307745
E14000729,HAR,0.8914405668069225
E14000730,NYE,1.0
E14000731,HRW,1.0
E14000732,HRW,1.0
E14000733,HPL,1.0
E14000734,COL,0.4237579691857901
E14000734,TEN,0.5762420308142099
E14000735,HAS,0.8302064311827918
E14000735,ROH,0.16979356881720817
E14000736,HAA,1.0
E14000737,HIL,1.0
E14000738,SKP,1.0
E14000739,DAC,1.0
E14000740,WKF,1.0
E14000741,BNE,1.0
E14000742,CHR,0.054878474318779166
E14000742,SOX,0.9451215256812209
E14000743,HEF,1.0
E14000744,EHE,1.0
E14000745,HER,1.0
E14000746,NBL,1.0
E14000747,RCH,1.0
E14000748,HIG,1.0
E14000749,NHE,0.5338378241878329
E14000749,SAL,0.46616217581216707
E14000750,CMD,0.9998085134567671
E14000750,WSM,0.0001914865432328271
E14000751,HAV,1.0
E14000752,HRY,1.0
E14000753,HOR,0.8308205657807711
E14000753,MSS,0.1691794342192289
E14000754,SND,1.0
E14000755,BNH,1.0
E14000756,KIR,1.0
E14000757,HUN,1.0
E14000758,HYN,0.8711210001073388
E14000758,ROS,0.12887899989266116
E14000759,RDB,1.0
E14000760,BDG,0.00042729245994841574
E14000760,RDB,0.9995727075400516
E14000761,IPS,1.0
E14000762,IOW,1.0
E14000763,ISL,1.0
E14000764,ISL,1.0
E14000765,GAT,0.19972439809257717
E14000765,STY,0.8002756019074229
E14000766,BRD,1.0
E14000767,RUG,0.12086951280980288
E14000767,STR,0.40378810083264716
E14000767,WAW,0.47534238635755
E14000768,KEC,0.9991023722557865
E14000768,WSM,0.0008976277442135665
E14000769,NNT,1.0
E14000770,KTT,1.0
E14000771,KHL,1.0
E14000772,KHL,1.0
E14000773,ERY,0.17366060433735242
E14000773,KHL,0.8263393956626476
E14000774,SGC,1.0
E14000775,KWL,1.0
E14000776,LAC,0.6025192454068272
E14000776,WYR,0.3974807545931727
E14000777,LDS,1.0
E14000778,LDS,1.0
E14000779,LDS,1.0
E14000780,LDS,1.0
E14000781,LDS,1.0
E14000782,LCE,1.0
E14000783,LCE,1.0
E14000784,LCE,1.0
E14000785,WGN,1.0
E14000786,LEE,0.8503570771991802
E14000786,WEA,0.14964292280081984
E14000787,LEW,1.0
E14000788,BRY,0.43144745937874657
E14000788,LEW,0.5685525406212535
E14000789,LEW,1.0
E14000790,RDB,0.21951170402147904
E14000790,WFT,0.780488295978521
E14000791,EST,0.11598477741231814
E14000791,LIF,0.8840152225876818
E14000792,LIC,0.8783840837858461
E14000792,NKE,0.12161591621415388
E14000793,LIV,1.0
E14000794,LIV,1.0
E14000795,LIV,1.0
E14000796,LIV,1.0
E14000797,CHA,1.0
E14000798,ELI,1.0
E14000799,SHR,1.0
E14000800,LUT,1.0
E14000801,CBF,0.05616196041143256
E14000801,LUT,0.9438380395885675
E14000802,CHE,1.0
E14000803,WNM,0.750805465266245
E14000803,WOK,0.2491945347337549
E14000804,MAI,0.9081348456894022
E14000804,TUN,0.09186515431059783
E14000805,WGN,1.0
E14000806,CHL,0.44781290419173714
E14000806,MAL,0.5521870958082629
E14000807,MAN,1.0
E14000808,MAN,1.0
E14000809,MAN,1.0
E14000810,MAS,1.0
E14000811,EHA,0.22903189582288522
E14000811,HAA,0.30970246383625627
E14000811,WIN,0.4612656403408585
E14000812,SOL,1.0
E14000813,BDF,0.16262545397864306
E14000813,CBF,0.837374546021357
E14000814,AMB,0.3288697037817188
E14000814,DER,0.45425276882112336
E14000814,ERE,0.21687752739715782
E14000815,BPC,0.41469014799480525
E14000815,DST,0.5853098520051947
E14000816,BRE,0.7786558718087189
E14000816,SNO,0.2213441281912811
E14000817,MSS,1.0
E14000818,WYC,1.0
E14000819,MDB,1.0
E14000820,MDB,0.47593662318364405
E14000820,RCC,0.524063376816356
E14000821,MIK,1.0
E14000822,MIK,1.0
E14000823,MRT,1.0
E14000824,GRT,0.25396662066261616
E14000824,MOL,0.7460333793373839
E14000825,LAC,1.0
E14000826,LDS,0.6788271210931996
E14000826,WKF,0.32117287890680035
E14000827,NEW,1.0
E14000828,NEW,1.0
E14000829,BAE,0.0893821871006281
E14000829,NEA,0.7431392036256712
E14000829,RUS,0.16747860927370073
E14000830,WBK,1.0
E14000831,NET,1.0
E14000832,NET,1.0
E14000833,NET,1.0
E14000834,NEC,1.0
E14000835,TEI,1.0
E14000836,WKF,1.0
E14000837,CON,1.0
E14000838,NDE,1.0
E14000839,DST,1.0
E14000840,DUR,1.0
E14000841,BDF,0.40122590255382384
E14000841,CBF,0.5987740974461762
E14000842,ECA,0.15312723584926033
E14000842,FEN,0.8468727641507396
E14000843,CHS,0.11266137566932793
E14000843,NED,0.887338624330672
E14000844,BAN,0.1560739470081417
E14000844,HAT,0.8439260529918583
E14000845,EHE,0.3138716305446662
E14000845,NHE,0.6861283694553337
E14000846,BAS,1.0
E14000847,HEF,1.0
E14000848,NNO,1.0
E14000849,SHR,1.0
E14000850,NSM,1.0
E14000851,SWD,1.0
E14000852,CAT,0.44883807491936367
E14000852,THA,0.5511619250806363
E14000853,NTY,1.0
E14000854,NUN,0.40671935896873895
E14000854,NWA,0.593280641031261
E14000855,HUN,0.42463047561546646
E14000855,PTE,0.5753695243845336
E14000856,DUR,1.0
E14000857,BAN,0.41410269186499676
E14000857,TES,0.5857701897136101
E14000857,WIL,0.00012711842139316945
E14000858,NWL,1.0
E14000859,KIN,1.0
E14000860,WIL,1.0
E14000861,WNT,1.0
E14000862,WNT,1.0
E14000863,BRO,0.5354728440607597
E14000863,NOW,0.4645271559392403
E14000864,NOW,0.9502300329653424
E14000864,SNO,0.049769967034657664
E14000865,NGM,1.0
E14000866,NGM,1.0
E14000867,NGM,1.0
E14000868,NUN,0.8994672855258307
E14000868,NWA,0.1005327144741694
E14000869,BEX,1.0
E14000870,OLD,1.0
E14000871,OLD,1.0
E14000872,BRY,1.0
E14000873,OXO,1.0
E14000874,CHR,0.1731568661958111
E14000874,OXO,0.2817846896954407
E14000874,VAL,0.5450584441087483
E14000875,PEN,1.0
E14000876,BNS,0.39713062329691606
E14000876,SHF,0.6028693767030839
E14000877,CBD,0.35764688624979
E14000877,WAF,0.64235311375021
E14000878,PTE,1.0
E14000879,PLY,1.0
E14000880,PLY,1.0
E14000881,BPC,1.0
E14000882,TWH,1.0
E14000883,POR,1.0
E14000884,POR,1.0
E14000885,PRE,1.0
E14000886,LDS,1.0
E14000887,WND,1.0
E14000888,BAI,0.3039533354213721
E14000888,ROC,0.6960466645786278
E14000889,RDG,0.7760992114226187
E14000889,WOK,0.2239007885773813
E14000890,RDG,0.6943194836777042
E14000890,WBK,0.3056805163222958
E14000891,RCC,1.0
E14000892,RED,0.9358850519563296
E14000892,WYC,0.0641149480436704
E14000893,REI,1.0
E14000894,RIB,0.5995923146527056
E14000894,SRI,0.40040768534729443
E14000895,NYE,1.0
E14000896,KTT,0.38020881991982663
E14000896,RIC,0.6197911800801733
E14000897,RCH,1.0
E14000898,MDW,1.0
E14000899,ROC,0.15460514233998768
E14000899,SOS,0.8453948576600123
E14000900,HAV,1.0
E14000901,STH,0.32755694681564795
E14000901,TES,0.672443053184352
E14000902,BBD,0.39806139903772564
E14000902,ROS,0.6019386009622744
E14000903,ROT,1.0
E14000904,ROT,1.0
E14000905,NUN,0.05824519026387747
E14000905,RUG,0.9417548097361226
E14000906,HIL,0.6771416595797072
E14000906,HRW,0.3228583404202928
E14000907,ELM,0.2004577825749666
E14000907,RUN,0.7995422174250334
E14000908,RUS,1.0
E14000909,HAO,0.1340339423233265
E14000909,MEL,0.48658330521149834
E14000909,RUT,0.37938275246517517
E14000910,CHL,0.21417319021756093
E14000910,UTT,0.785826809782439
E14000911,SLF,1.0
E14000912,WIL,1.0
E14000913,NYE,1.0
E14000914,NLN,1.0
E14000915,DAL,0.17352965275638155
E14000915,DUR,0.8264703472436185
E14000916,SFT,1.0
E14000917,NYE,1.0
E14000918,SEV,1.0
E14000919,SHF,1.0
E14000920,SHF,1.0
E14000921,SHF,1.0
E14000922,SHF,1.0
E14000923,SHF,1.0
E14000924,ASH,0.34848426255553505
E14000924,GED,0.2195224168789403
E14000924,NEA,0.43199332056552464
E14000925,BRD,1.0
E14000926,SHR,1.0
E14000927,SWL,1.0
E14000928,NYE,1.0
E14000929,NKE,0.8633289932284913
E14000929,SKE,0.13667100677150873
E14000930,SLG,1.0
E14000931,SOL,1.0
E14000932,SMT,1.0
E14000933,BAI,0.5826067308815088
E14000933,THR,0.41739326911849123
E14000934,CAB,0.0778546707981862
E14000934,SCA,0.9221453292018138
E14000935,SDE,1.0
E14000936,DST,1.0
E14000937,ECA,0.5861616655749838
E14000937,SCA,0.41349012077059966
E14000937,WSK,0.0003482136544165697
E14000938,CON,1.0
E14000939,SHO,0.8707593348209431
E14000939,SKE,0.12924066517905689
E14000940,BLA,0.7280786189341738
E14000940,HAO,0.2719213810658262
E14000941,SNO,1.0
E14000942,WNT,1.0
E14000943,CHO,0.13034279948658853
E14000943,SRI,0.705959745763638
E14000943,WLA,0.16369745474977346
E14000944,STY,1.0
E14000945,SST,1.0
E14000946,BAB,0.9570036693947406
E14000946,WSK,0.042996330605259474
E14000947,SWD,1.0
E14000948,DOV,0.1431373915154222
E14000948,THA,0.8568626084845777
E14000949,CBF,1.0
E14000950,PLY,0.6068210929945833
E14000950,SHA,0.3931789070054167
E14000951,BUC,0.00019738359718359078
E14000951,DAC,0.43029901187285413
E14000951,THE,0.5695036045299623
E14000952,BRE,0.5092315969869957
E14000952,KIN,0.4907684030130043
E14000953,WAE,1.0
E14000954,WIL,1.0
E14000955,STH,1.0
E14000956,STH,1.0
E14000957,SOS,1.0
E14000958,SFT,1.0
E14000959,SPE,1.0
E14000960,SAL,0.9593831471229671
E14000960,THE,0.04061685287703287
E14000961,CON,1.0
E14000962,SHN,1.0
E14000963,KWL,0.21911198720838884
E14000963,SHN,0.7808880127916111
E14000964,CON,0.9744731652959442
E14000964,IOS,0.02552683470405576
E14000965,SST,0.14902374042090358
E14000965,STA,0.8509762595790964
E14000966,NEC,0.0420703335294564
E14000966,STF,0.9579296664705436
E14000967,TAM,1.0
E14000968,EHE,0.02418034035854046
E14000968,NHE,0.08220501995749796
E14000968,STV,0.8936146396839616
E14000969,SKP,1.0
E14000970,STT,1.0
E14000971,STT,1.0
E14000972,STE,1.0
E14000973,NEC,0.20411951186714947
E14000973,STE,0.7958804881328505
E14000974,STE,1.0
E14000975,NEC,0.13521545956992792
E14000975,SHR,0.00015695745956775548
E14000975,STA,0.600550190418119
E14000975,STF,0.2640773925523853
E14000976,DUD,1.0
E14000977,STR,1.0
E14000978,LBH,1.0
E14000979,TRF,1.0
E14000980,STO,1.0
E14000981,ESK,1.0
E14000982,SND,1.0
E14000983,GRT,0.18478657578155624
E14000983,SUR,0.8152134242184438
E14000984,STN,1.0
E14000985,BIR,1.0
E14000986,LIF,0.19888862040934505
E14000986,TAW,0.8011113795906549
E14000987,CHE,0.7524202782789674
E14000987,CHW,0.24757972172103257
E14000988,SMT,1.0
E14000989,TFW,1.0
E14000990,CHT,0.0978148906802393
E14000990,GLO,0.08442227410262772
E14000990,TEW,0.817762835217133
E14000991,COT,0.8700223652959689
E14000991,STO,0.12997763470403115
E14000992,SHR,0.16814968653806628
E14000992,TFW,0.8318503134619337
E14000993,NYE,1.0
E14000994,SGC,1.0
E14000995,THR,1.0
E14000996,EDE,0.49024016385538544
E14000996,MDE,0.509607447560733
E14000996,SMT,0.00015238858388155337
E14000997,SEV,0.15578698174629454
E14000997,TON,0.8442130182537054
E14000998,WND,1.0
E14000999,TOB,1.0
E14001000,TOR,0.6691596672063731
E14001000,WDE,0.33084033279362696
E14001001,SHA,0.5892586870531822
E14001001,TOB,0.41074131294681776
E14001002,HCK,0.0010287043187094849
E14001002,HRY,0.9989712956812905
E14001003,CON,1.0
E14001004,TUN,1.0
E14001005,RIC,1.0
E14001006,NTY,1.0
E14001007,HIL,1.0
E14001008,LBH,1.0
E14001009,WKF,1.0
E14001010,WRL,1.0
E14001011,WLL,1.0
E14001012,WLL,1.0
E14001013,WFT,1.0
E14001014,NBL,1.0
E14001015,SOX,0.3821480186169515
E14001015,VAL,0.6178519813830484
E14001016,SAW,1.0
E14001017,WRT,1.0
E14001018,WRT,1.0
E14001019,WAW,1.0
E14001020,SND,1.0
E14001021,THE,0.21292704347758787
E14001021,WAT,0.7870729565224122
E14001022,ESK,1.0
E14001023,WEA,1.0
E14001024,CHW,0.6632026243650039
E14001024,HAL,0.3367973756349962
E14001025,NNT,1.0
E14001026,SMT,1.0
E14001027,SAL,0.00014027599703448666
E14001027,WEW,0.9998597240029655
E14001028,BNS,0.23496885498389394
E14001028,ROT,0.765031145016106
E14001029,SAW,1.0
E14001030,SAW,1.0
E14001031,DST,1.0
E14001032,NWM,1.0
E14001033,WLA,1.0
E14001034,WSK,1.0
E14001035,MAV,0.8110687414515051
E14001035,WYC,0.18893125854849493
E14001036,WSM,1.0
E14001037,WAF,1.0
E14001038,NSM,1.0
E14001039,WGN,1.0
E14001040,MRT,1.0
E14001041,EAT,0.21089680669979013
E14001041,WIN,0.7891031933002098
E14001042,BRC,0.27458480062242896
E14001042,SLG,0.06123288560996474
E14001042,WNM,0.6641823137676063
E14001043,WRL,1.0
E14001044,WRL,1.0
E14001045,BRA,0.5470732752623805
E14001045,COL,0.30417645867136817
E14001045,MAL,0.1487502660662513
E14001046,WOX,1.0
E14001047,GRT,0.06694746446479356
E14001047,WOI,0.9330525355352064
E14001048,WBK,0.12921779286874957
E14001048,WOK,0.8707822071312504
E14001049,WLV,1.0
E14001050,DUD,0.1318815753724439
E14001050,WLV,0.8681184246275561
E14001051,WLV,1.0
E14001052,WOC,1.0
E14001053,CBD,1.0
E14001054,SLF,1.0
E14001055,ARU,0.2526995046530701
E14001055,WOT,0.7473004953469299
E14001056,BUC,1.0
E14001057,PRE,0.4356656938539677
E14001057,WYR,0.5643343061460323
E14001058,WYE,1.0
E14001059,MAN,0.6916728069052264
E14001059,TRF,0.3083271930947736
E14001060,SMT,1.0
E14001061,YOR,1.0
E14001062,YOR,1.0
N06000001,BFS,0.8106565007864672
N06000001,LBC,0.18934349921353277
N06000002,ANN,0.29344664630912526
N06000002,BFS,0.7065533536908747
N06000003,BFS,0.8051794481530358
N06000003,LBC,0.19482055184696423
N06000004,BFS,0.9962400468178063
N06000004,LBC,0.003759953182193736
N06000005,ANN,0.16448850480386876
N06000005,CCG,0.04398677768566972
N06000005,MEA,0.7915247175104615
N06000006,CCG,0.930324577979353
N06000006,DRS,0.069675422020647
N06000007,ABC,0.011310175827026942
N06000007,FMO,0.5881976183362645
N06000007,MUL,0.4004922058367086
N06000008,DRS,1.0
N06000009,ABC,0.1178028240609029
N06000009,BFS,0.012642123692048932
N06000009,LBC,0.8671417239115811
N06000009,NMD,0.0024133283354671404
N06000010,MUL,1.0
N06000011,ABC,0.525480292050945
N06000011,NMD,0.47451970794905496
N06000012,CCG,0.4056328519459288
N06000012,MEA,0.5943671480540712
N06000013,AND,0.998404051670187
N06000013,BFS,0.0015959483298130502
N06000014,ANN,0.9397082845438206
N06000014,LBC,0.060291715456179444
N06000015,ABC,0.07691305766869001
N06000015,LBC,0.0004454301550248407
N06000015,NMD,0.9226415121762851
N06000016,AND,0.7557245287090865
N06000016,LBC,0.04216196297824178
N06000016,NMD,0.2021135083126718
N06000017,ABC,0.99967504114881
N06000017,LBC,0.00032495885119004534
N06000018,DRS,0.4320856965029489
N06000018,FMO,0.5679143034970511
S14000001,ABE,1.0
S14000002,ABE,1.0
S14000003,NLK,1.0
S14000004,ANS,1.0
S14000005,AGB,1.0
S14000006,EAY,0.27128239920159863
S14000006,SAY,0.7287176007984014
S14000007,ABD,1.0
S14000008,SCB,1.0
S14000009,HLD,1.0
S14000010,NAY,0.4776378566739905
S14000010,SAY,0.5223621433260095
S14000011,NLK,1.0
S14000012,EDU,0.26447080324966343
S14000012,NLK,0.7355291967503366
S14000013,DGY,1.0
S14000014,DGY,0.6182034413630769
S14000014,SCB,0.23440913404974703
S14000014,SLK,0.14738742458717602
S14000015,ANS,0.2846439392140711
S14000015,DND,0.7153560607859288
S14000016,ANS,0.05462373486055183
S14000016,DND,0.9453762651394482
S14000017,FIF,1.0
S14000018,EDU,1.0
S14000019,SLK,1.0
S14000020,ELN,1.0
S14000021,ERW,1.0
S14000022,EDH,1.0
S14000023,EDH,1.0
S14000024,EDH,1.0
S14000025,EDH,1.0
S14000026,EDH,1.0
S14000027,ELS,1.0
S14000028,FAL,1.0
S14000029,GLG,1.0
S14000030,GLG,0.9902911603222181
S14000030,NLK,0.009708839677781949
S14000031,GLG,1.0
S14000032,EDU,0.0005903986029727205
S14000032,GLG,0.9994096013970273
S14000033,GLG,1.0
S14000034,GLG,1.0
S14000035,GLG,1.0
S14000036,FIF,1.0
S14000037,ABD,0.6941773599567633
S14000037,ABE,0.30582264004323667
S14000038,IVC,1.0
S14000039,HLD,1.0
S14000040,EAY,1.0
S14000041,FIF,1.0
S14000042,SLK,1.0
S14000043,FAL,0.41435749652055226
S14000043,WLN,0.5856425034794477
S14000044,WLN,1.0
S14000045,MLN,1.0
S14000046,MRY,1.0
S14000047,NLK,1.0
S14000048,NAY,1.0
S14000049,FIF,1.0
S14000050,CLK,0.49386011303653465
S14000050,PKN,0.5061398869634653
S14000051,ORK,0.4928081476486783
S14000051,ZET,0.5071918523513217
S14000052,RFW,1.0
S14000053,RFW,1.0
S14000054,PKN,1.0
S14000055,HLD,1.0
S14000056,SLK,1.0
S14000057,FAL,0.00010879949070177145
S14000057,STG,0.9998912005092983
S14000058,ABD,1.0
S14000059,WDU,1.0
W07000041,AGY,1.0
W07000042,FLN,1.0
W07000043,FLN,1.0
W07000044,WRX,1.0
W07000045,CMN,1.0
W07000046,SWA,1.0
W07000047,SWA,1.0
W07000048,SWA,1.0
W07000049,NTL,1.0
W07000050,CRF,1.0
W07000051,CRF,1.0
W07000052,RCT,1.0
W07000053,TOF,1.0
W07000054,MON,0.8858582427203786
W07000054,TOF,0.11414175727962136
W07000055,MON,0.216429160173762
W07000055,NWP,0.783570839826238
W07000056,NWP,1.0
W07000057,GWN,1.0
W07000058,CWY,1.0
W07000059,CWY,0.7893834708710699
W07000059,DEN,0.21061652912893017
W07000060,DEN,1.0
W07000061,GWN,1.0
W07000062,DEN,0.1064543733831676
W07000062,WRX,0.8935456266168323
W07000063,POW,1.0
W07000064,CGN,1.0
W07000065,PEM,1.0
W07000066,CMN,0.4100399724904382
W07000066,PEM,0.5899600275095618
W07000067,CMN,1.0
W07000068,MTY,0.00048735503087718533
W07000068,POW,0.9995126449691228
W07000069,NTL,1.0
W07000070,MTY,0.00027166758413013186
W07000070,RCT,0.9997283324158699
W07000071,CAY,0.21180670719303613
W07000071,MTY,0.7881932928069638
W07000072,BGW,1.0
W07000073,BGE,1.0
W07000074,BGE,0.7784692461033599
W07000074,RCT,0.22153075389664012
W07000075,RCT,1.0
W07000076,CAY,1.0
W07000077,CAY,1.0
W07000078,VGL,1.0
W07000079,CRF,1.0
W07000080,CRF,0.744573426786724
W07000080,VGL,0.25542657321327605
E14000530,HAM,1.0
E14000533,DBY,1.0
E14000534,WSX,1.0
E14000535,NTT,1.0
E14000536,KEN,1.0
E14000539,OXF,1.0
E14000544,ESS,1.0
E14000545,HAM,1.0
E14000546,NTT,1.0
E14000557,ESX,1.0
E14000572,LAN,0.28160993923434824
E14000576,WSX,1.0
E14000577,DBY,1.0
E14000582,LIN,1.0
E14000583,LEC,1.0
E14000590,ESS,1.0
E14000594,ESS,1.0
E14000597,ESX,0.24158569642017114
E14000603,NFK,1.0
